smiles,Fsp3,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,XLogP,WPATH,WPOL,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,MW,VAdjMat,VABC,TopoPSA,LipinskiFailures,nRotB,topoShape,PetitjeanNumber,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,nAtomLAC,nAtomP,nAtomLC,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,nHBDon,nHBAcc,fragC,FMF,ECCEN,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,bpol,nB,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nAtom,nAromBond,naAromAtom,apol,ALogP,ALogp2,AMR,nAcid,JPLogP
C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5804067606464617,96.0,-3.833,765.0,20.0,36.361992864545066,1.913789098133951,38.44286556861789,28.49420343673353,0.0,342.0716483769385,5.247927513443585,238.8541770595056,198.48,1.0,7.0,1.0,0.5,0.0,0.0,0.0,0.0,3.3019272488946267,2.8284271247461903,0.0,0.0,0.0,0.0,5.514692785242584,7.629165879479722,1.7402021601905782,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999999999997,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05263157894737,6.185493460166469,7.3728,1.0,4.0,11.0,682.14,0.15625,296.0,14.734204518682008,8.492511824357958,9.93179827587471,4.670097682119229,4.775943106382376,1.752173620951318,1.3862846166856493,0.7066535483548861,10.065837974824763,6.02213605829296,4.505836101206856,2.503309753249113,1.7417816339255443,0.6837296130403405,0.3923888989427055,0.2058410124572366,2.847226264265315,6.987921374597332,6.874288707433712,0.7151399523462224,1.0016039816202005,0.6846545961500757,4.178997879384848,0.8535533905932737,0.0,0.0,0.7189833759183042,0.0632171252901234,0.0,0.0,0.0,0.0,0.1443375672974064,0.1020620726159657,0.0721687836487032,0.0,0.0,0.0833333333333333,0.0589255650988789,0.0240562612162344,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,47.189691,19.0,11.827237921897067,30.981925412868467,-0.4194702966026076,0.5840400611414595,1.976464341491741,7.165170390767109,0.0,384.0289195586168,426.9951360148508,539.0434360741427,367.4247094779663,371.0691499099123,44.47040079180558,49.2192947940206,57.14847777166877,52.90469542952549,53.8442471432329,1.284555117799855,-1.1414877897590827,1.020611042673711,-0.9242383719515516,0.5845593775617662,32.0,0.0,0.0,37.18030899999998,-2.4301000000000013,5.905386010000006,59.9406,4.0,-1.7340108123867886
Nc1ncnc2N(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3)cnc12,0.5,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.587229148890752,164.0,-4.932,2711.0,44.0,59.67398787216175,1.9891329290720583,56.53112259329687,31.228659610379797,15.346056397215952,491.1820710851053,6.0,332.0493757254347,288.3299999999999,2.0,8.0,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,1.3961363206919677,8.352538003161289,0.0,5.580164617280154,0.0,0.0,6.086996275716011,8.409901783523775,1.7402021601905782,0.0,1.040041911525952,0.25,1.144714242553332,1.1905507889761495,0.0,0.3599999999999999,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.638671875,9.0944,6.515235457063712,0.5,6.0,16.0,1434.2,0.3043478260869565,747.0,22.3196264773794,13.763368772187055,15.227265182197495,9.709210509122707,9.337634559321488,5.591114798717806,4.468659266286533,2.893848345379276,15.27444373589959,8.943040471968555,6.886005300286532,4.359182640256156,3.06813515056788,1.7069246223734182,1.0675492187156654,0.6068070426865049,5.67076888540005,11.72281643577614,13.388896340208465,1.610059854715265,2.194568022322191,2.0948449666724684,5.187859878741144,0.8535533905932737,0.3932286679177839,0.0,1.122289166298701,0.0632171252901234,0.0942263684020122,0.0,0.0,0.0,0.1924500897298752,0.4670158567635358,0.7699511523337847,0.0,0.0,0.0844230690150368,0.1474182341794206,0.1733682796925342,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,55.749312,32.0,11.773941703726464,30.98192745315435,-0.4169258860265498,0.5844289909482269,1.980758124290998,9.854895652293612,0.0,1178.4277093192602,1423.045299909689,2073.774422367762,1893.125796835032,1723.0454896701058,58.04477133372893,64.21320610295761,81.9693180603696,81.91547454241103,80.68822545001835,1.6988821398620555,-1.4170423986977168,1.176852052410076,-1.1639168219157872,0.9537639537015224,46.0,10.0,9.0,54.282687999999965,-3.6847,13.577014090000002,95.1423,4.0,-2.948669142850622
O=c1ccN(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3)c(=O)N1,0.5555555555555556,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5845842422973764,148.0,-4.936,2269.0,39.0,54.74561541300064,1.9552005504643084,52.6636380335767,36.27795075603109,6.429839185839568,468.1420946685223,5.857980995127573,336.1364812777898,273.57,2.0,8.0,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,1.8731847975721565,7.728466767664981,0.0,3.494135593857896,0.0,0.0,7.127463732169721,9.005538187511592,1.7402021601905782,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.3600000000000003,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.271105826397147,9.013333333333334,7.650520597555455,0.5555555555555556,6.0,14.0,1180.19,0.2558139534883721,663.0,21.328062645816683,12.674052374710016,14.30952627729083,8.346020371995724,7.986647487807027,4.408163469190948,3.5930182746084887,1.9310247560307885,14.171949261137817,8.239205033274331,6.320454051130271,3.823266712962415,2.6414304267615125,1.447413459946397,0.8860453221406042,0.4646354827547039,5.119355844402953,10.56364357224276,11.645417093414707,1.383942124739479,1.8388865167635688,1.6984766856496314,5.20436948636005,0.8535533905932737,0.2821175568066727,0.0,1.0564068559820587,0.0632171252901234,0.0671601206043606,0.0,0.0,0.0,0.0962250448649376,0.2878633639084475,0.457718368372693,0.0,0.0,0.0555555555555555,0.1076080093784128,0.115024822232699,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,53.93210499999999,29.0,11.773358435903914,30.98192713642741,-0.4168848757832935,0.5843316263367593,1.9805885308918736,9.455105961907904,0.0,969.1735193634928,1142.6189553986485,1602.6898448687446,1465.7643577397005,1296.4461369256444,56.51376850098138,61.04648039132051,77.21712619215077,76.49890192516173,76.15667883881416,1.7312132295788272,-1.4084774986531277,1.2588312157351582,-1.355734355966925,1.0379211357370717,43.0,6.0,6.0,50.15989499999996,-2.3367,5.46016689,84.1969,4.0,-3.36981453628785
Nc1ccN(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3)c(=O)n1,0.5555555555555556,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5987713677556877,148.0,-4.499999999999999,2269.0,39.0,54.74561541300064,1.9552005504643084,52.6636380335767,33.75802674428087,8.949763197589826,467.1573337018147,5.857980995127573,338.34301478539555,279.61999999999995,2.0,8.0,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,1.8731847975721565,7.728466767664981,0.0,3.494135593857896,0.0,0.0,6.53903777437258,8.806323607546215,1.7402021601905782,0.0,0.4999999999999999,0.25,0.0,0.4999999999999999,0.0,0.3600000000000003,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.271105826397147,9.013333333333334,7.650520597555455,0.5555555555555556,6.0,15.0,1269.19,0.25,663.0,21.328062645816683,12.674052374710016,14.30952627729083,8.346020371995724,7.986647487807027,4.408163469190948,3.5930182746084887,1.9310247560307885,14.288264835363536,8.27096961813717,6.34529385773453,3.82363368659456,2.632398147987696,1.4419467719515806,0.8889449015567981,0.4600598932263381,5.119355844402953,10.56364357224276,11.645417093414707,1.3888515986460193,1.837091551741577,1.6973026906926203,5.20436948636005,0.8535533905932737,0.2821175568066727,0.0,1.067198172720795,0.0632171252901234,0.0655538814669014,0.0,0.0,0.0,0.0962250448649376,0.2878633639084475,0.457718368372693,0.0,0.0,0.0555555555555555,0.1056407762325813,0.1151011668210313,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,54.067312,29.0,11.772348006811807,30.981927110745044,-0.4168824093622777,0.5843350855205345,1.980603800847068,9.484900795570724,0.0,1002.9318278388,1177.1178732578626,1648.2326311708605,1510.704933911691,1333.404398629191,56.09927976671691,60.88057034736839,76.85773485240851,76.16708183725748,75.74219010454966,1.655230547372852,-1.411297869673211,1.2767424043125823,-1.2791855947714437,0.9807035904891742,44.0,6.0,6.0,51.12468799999996,-2.6419999999999995,6.980163999999997,88.21289999999999,4.0,-3.279797868026769
Nc1nc2N(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3)cnc2c(=O)[nH]1,0.5,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6080918878699096,170.0,-4.885999999999999,2953.0,46.0,61.51815389654003,1.984456577307743,59.02484005459958,33.78622404692585,15.282210914595629,507.1814760126747,6.044394119358453,351.7396024259957,308.29999999999995,3.0,8.0,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,0.8434326653017493,7.084578333008132,0.0,7.266154931959825,0.0,0.0,6.280468828476913,8.559241718571679,1.7402021601905782,0.0,1.1052094495921163,0.25,1.144714242553332,1.1905507889761495,0.0,0.25,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6198347107438,9.330621301775148,6.756679115196783,0.5,7.0,16.0,1471.21,0.2978723404255319,776.0,23.18986996538248,14.157215622304411,15.872937758728158,9.960975489047772,9.739772160086568,5.849403877828955,4.829268823961611,2.9733443910349524,15.65812816167387,9.130766837706163,7.078263900808365,4.422753232762913,3.141165955080838,1.7665389178838533,1.1168017091333216,0.6224987795296191,5.955860690821571,12.332819444207267,14.387244283456312,1.6396824606567997,2.247844131302662,2.188587825102569,5.476535013335958,0.8535533905932737,0.3932286679177839,0.0,1.1733202026066836,0.0632171252901234,0.0912034982869625,0.0,0.0,0.0,0.1924500897298752,0.4545300305751142,0.7881545618568797,0.0,0.0,0.0844230690150368,0.1469599023090536,0.1757217021002127,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,56.047312,33.0,11.807299451861256,30.98192766922224,-0.4169166351570327,0.5844714729784544,1.980812309216201,9.987586030881822,0.0,1247.6262142455246,1510.7769503028064,2217.958071646741,2047.7118305910144,1904.3721058554845,59.81924036926987,65.54529808009016,85.0486700026648,84.77313979246631,85.32072191707431,1.7932015055057582,-1.4443356681581103,1.178859792835652,-1.243933847809496,1.0284571441851746,47.0,10.0,9.0,55.08468799999997,-3.9804,15.843584159999995,95.5775,4.0,-3.370738564731594
O=c1ccN(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C(OC)3)c(=O)N1,0.6,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5678895287132163,158.0,-5.447,2632.0,45.0,58.63349590902666,1.9544498636342216,55.53243907524293,39.13031035862045,6.4444641584757205,498.16811700053125,5.954196310386876,362.222692604218,282.79999999999995,2.0,9.0,0.875,0.4666666666666667,0.0,0.5646216173286172,1.626489111506811,0.0,0.9654893846056296,6.195195914938838,0.0,5.9316613030206975,0.0,0.0,7.127463732169721,10.140252746182574,2.398423611497788,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.3599999999999999,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25390218522373,9.868055555555555,7.535777856888572,0.6,6.0,15.0,1434.2,0.2340425531914893,707.0,22.90541291500631,13.63957753209937,14.931534745218976,9.22087270313511,8.809148299197295,5.081155830489001,4.053373366328466,2.280735597049452,15.450441039604756,8.73332566987265,6.644227619321564,4.167962539823693,2.914001965971209,1.6554143085553998,0.9952010618611626,0.5235951009865681,5.677166936528065,11.842457015545138,13.774984440973032,1.5847717427291936,2.210129770189979,2.198671416808437,5.266616176003651,0.8535533905932737,0.3821286209728249,0.0,1.1019537800523638,0.0632171252901234,0.0922583278714806,0.0,0.0,0.0,0.0785674201318386,0.3030808341495783,0.5883756664239143,0.0,0.0,0.0453609211626514,0.1097994745826749,0.1468600271877836,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,58.03451899999999,31.0,11.773357996714948,30.981927524487105,-0.4220658154051476,0.5843855903018155,1.9816822209573357,9.811773892389231,0.0,1105.9940430324434,1316.3461106418567,1884.5610457982236,1863.213651761604,1692.6365179397235,59.28823753652232,63.710664345585634,80.8813101464159,84.9333935704428,84.98332065765744,1.931198304075091,-1.496689448886777,1.1078254325699883,-1.0538614355068652,0.7162283904125664,47.0,6.0,6.0,54.05548099999996,-2.694500000000001,7.260330250000003,90.4588,4.0,-3.898183906807744
C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OC)C3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5583937850126415,106.0,-4.344,1007.0,25.0,40.26500921179133,1.9173813910376825,41.2867762587269,31.333340160238112,0.0,372.0976707089475,5.392317422778761,264.9403883859334,207.71,1.0,8.0,0.8333333333333334,0.4545454545454545,0.0,0.8254818122236568,0.8164965809277259,0.0,1.4422495703074083,3.7797631496846193,0.0,1.0,0.0,0.0,5.514692785242584,8.138381643801889,2.520152510381491,0.0,0.0,0.0,0.0,0.0,0.0,0.4700000000000002,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047619047619047,7.05078125,7.2,1.0,4.0,12.0,876.15,0.1388888888888889,359.0,16.311554787871632,9.441200229341703,10.640627082732552,5.49876930808043,5.48930661366039,2.237675546896976,1.7519969876576564,0.9263957550196804,11.344329753291705,6.499419942485672,4.842879884181226,2.9094112637933454,2.00534068235062,0.8312861034298247,0.4942373471438517,0.2511096907365127,3.4058381404240667,7.93577231375871,7.684894271854797,0.9866024652856912,1.36844261897103,0.9461214956261418,4.30820706748625,0.8535533905932737,0.0833333333333333,0.0,0.7935823354504216,0.0632171252901234,0.0277777777777777,0.0,0.0,0.0,0.1178511301977579,0.1666666666666666,0.2011844635310912,0.0,0.0,0.0680413817439771,0.0758903002102465,0.067061487843697,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,51.292105,21.0,11.826436383360903,30.981925800510037,-0.4263933191155037,0.5840850369772232,1.978652220469502,7.83990138177057,0.0,486.2694581908006,548.9423258414741,718.6179637115156,573.4222102949298,512.9723104249804,47.24486982734653,51.883478748285725,60.8126617259339,59.34334841933157,58.9508081559064,1.4700561672215096,-1.2262545678931722,0.9547470096843372,-0.8879436262559975,0.7097902149024997,36.0,0.0,0.0,41.07589499999997,-3.1123000000000003,9.686411290000002,66.01050000000001,4.0,-2.2623801829066803
Nc1ncnc2N(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C(O)3)cnc12,0.5,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6086047126861477,170.0,-5.533,2891.0,48.0,61.53269381962376,1.9849256070846373,59.07849731959348,33.778215245720894,15.343746057149064,507.1814760126747,6.044394119358453,340.83960242599574,308.55999999999995,3.0,8.0,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,0.5777570356662537,6.586065652550434,0.0,8.25020561791714,0.0,0.0,6.93149537024903,9.073543008283782,1.7402021601905782,0.0,1.040041911525952,0.25,1.144714242553332,1.1905507889761495,0.0,0.25,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6198347107438,9.330621301775148,6.320881483472185,0.5,7.0,17.0,1471.21,0.2978723404255319,768.0,23.18986996538248,14.190889127115623,15.636287505537418,10.392059638621571,9.688129744299967,5.925092549076349,4.663775344874404,3.1131429962306174,15.591900819402628,9.051409447454658,7.0000534781063735,4.456131532424833,3.1044153066840936,1.7326469480508344,1.0592072815077938,0.6112882747603934,6.350034685725624,12.832425700324764,15.20713417108036,1.752145085848393,2.38772532393093,2.35293239819375,5.3064738946266665,0.8535533905932737,0.5487952876394917,0.0,1.1753349668195543,0.0632171252901234,0.1226298785056515,0.0,0.0,0.0,0.1747924649967762,0.5052451915809497,0.890413815992102,0.0,0.0,0.0742284346221327,0.1513772015135036,0.1873530723026385,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,55.749312,33.0,11.773941411498056,30.981927669875123,-0.4163134476999094,0.5844655325673168,1.9812261963352615,9.966225474160796,0.0,1237.0789271947936,1504.766043505149,2222.215660526684,2107.6819136442336,1896.812542028912,59.81924036926987,65.54529808009016,84.63350201463473,88.3499661876921,84.68450138141607,1.8131084563895756,-1.4127039454897876,1.0267042390570216,-0.9962677872820634,0.7921570711913104,47.0,10.0,9.0,55.08468799999997,-4.4510000000000005,19.811401000000004,96.653,4.0,-3.886782176502004
Nc1ccN(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C(O)3)c(=O)n1,0.5555555555555556,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.620827360917718,154.0,-5.100999999999998,2436.0,43.0,56.60446105193961,1.9518779673082625,55.20634353291866,36.30246314108476,8.947856327939174,483.1567386293841,5.906890595608519,347.1332414859567,299.8499999999999,2.0,8.0,0.875,0.4666666666666667,0.0,0.0,0.0,0.0,0.9654893846056296,6.195195914938838,0.0,5.9316613030206975,0.0,0.0,7.674487069438151,9.491112514918608,1.7402021601905782,0.0,0.4999999999999999,0.25,0.0,0.4999999999999999,0.0,0.25,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26222222222222,9.240380262562246,7.277201076509035,0.5555555555555556,7.0,16.0,1304.2,0.2444444444444444,684.0,22.198306133819763,13.101572729638583,14.71854860063075,9.028869501494588,8.326588410630544,4.803818504968413,3.7038913476512816,2.1552490249042147,14.605721918866571,8.379338593623272,6.4593420355543705,3.920582578763237,2.6676980539732957,1.4763081988675872,0.8724426636164613,0.4673019987566812,5.798621644728529,11.650863865770802,13.60274486311337,1.5309368297791477,2.030164786059674,1.9702315524665264,5.322983502245571,0.8535533905932737,0.4376841765283805,0.0,1.1202439732416487,0.0632171252901234,0.0939573915705407,0.0,0.0,0.0,0.0785674201318386,0.3260926987258614,0.5853897271419503,0.0,0.0,0.0453609211626514,0.1095997435666643,0.1312485679644175,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,54.067312,30.0,11.772347795635312,30.981927327419484,-0.4162832119509638,0.5843702926212838,1.9810718748173703,9.6192280580678,0.0,1060.327620246541,1256.6807124188715,1791.9062993691502,1718.5655112206532,1493.9687025439669,57.87374880225786,62.21266232450096,79.52191880667364,82.60157348253858,79.73846603594735,1.7696442497937386,-1.4060640726106628,1.1312809483246764,-1.105233014801715,0.7831606561438555,45.0,6.0,6.0,51.92668799999996,-3.408300000000001,11.616508890000004,89.72359999999998,4.0,-4.217910901678151
